nation,nation_code,period,date,metric,value,unit,source
Scotland,SCO,2016-10,2016-10-31,rtt_median_wait_weeks,5.815061145021136,weeks,Public Health Scotland
Scotland,SCO,2016-11,2016-11-30,rtt_median_wait_weeks,5.5956251329166316,weeks,Public Health Scotland
Scotland,SCO,2016-12,2016-12-31,rtt_median_wait_weeks,6.232729748491693,weeks,Public Health Scotland
Scotland,SCO,2017-01,2017-01-31,rtt_median_wait_weeks,6.445382369827162,weeks,Public Health Scotland
Scotland,SCO,2017-02,2017-02-28,rtt_median_wait_weeks,5.117366838229642,weeks,Public Health Scotland
Scotland,SCO,2017-03,2017-03-31,rtt_median_wait_weeks,5.142857142857143,weeks,Public Health Scotland
Scotland,SCO,2019-01,2019-01-31,rtt_median_wait_weeks,7.314986339561967,weeks,Public Health Scotland
Scotland,SCO,2019-02,2019-02-28,rtt_median_wait_weeks,6.057196732306407,weeks,Public Health Scotland
Scotland,SCO,2019-03,2019-03-31,rtt_median_wait_weeks,5.939009784230989,weeks,Public Health Scotland
Scotland,SCO,2019-04,2019-04-30,rtt_median_wait_weeks,6.221849493829337,weeks,Public Health Scotland
Scotland,SCO,2019-05,2019-05-31,rtt_median_wait_weeks,6.333502866240328,weeks,Public Health Scotland
Scotland,SCO,2019-06,2019-06-30,rtt_median_wait_weeks,6.047800507108931,weeks,Public Health Scotland
Scotland,SCO,2019-07,2019-07-31,rtt_median_wait_weeks,6.473943148688046,weeks,Public Health Scotland
Scotland,SCO,2019-08,2019-08-31,rtt_median_wait_weeks,6.64560676015847,weeks,Public Health Scotland
Scotland,SCO,2019-09,2019-09-30,rtt_median_wait_weeks,6.512657556927457,weeks,Public Health Scotland
Scotland,SCO,2019-10,2019-10-31,rtt_median_wait_weeks,6.345934464112401,weeks,Public Health Scotland
Scotland,SCO,2019-11,2019-11-30,rtt_median_wait_weeks,6.354324390825279,weeks,Public Health Scotland
Scotland,SCO,2019-12,2019-12-31,rtt_median_wait_weeks,6.824106068598455,weeks,Public Health Scotland
Scotland,SCO,2020-01,2020-01-31,rtt_median_wait_weeks,6.671898068984454,weeks,Public Health Scotland
Scotland,SCO,2020-02,2020-02-29,rtt_median_wait_weeks,5.499478979916522,weeks,Public Health Scotland
Scotland,SCO,2020-03,2020-03-31,rtt_median_wait_weeks,7.326877264782368,weeks,Public Health Scotland
Scotland,SCO,2020-04,2020-04-30,rtt_median_wait_weeks,11.263872830543919,weeks,Public Health Scotland
Scotland,SCO,2020-05,2020-05-31,rtt_median_wait_weeks,14.83544228055508,weeks,Public Health Scotland
Scotland,SCO,2020-06,2020-06-30,rtt_median_wait_weeks,18.19459378745758,weeks,Public Health Scotland
Scotland,SCO,2020-07,2020-07-31,rtt_median_wait_weeks,21.075416024745273,weeks,Public Health Scotland
Scotland,SCO,2020-08,2020-08-31,rtt_median_wait_weeks,21.20063912876928,weeks,Public Health Scotland
Scotland,SCO,2020-09,2020-09-30,rtt_median_wait_weeks,17.45479591659559,weeks,Public Health Scotland
Scotland,SCO,2020-10,2020-10-31,rtt_median_wait_weeks,16.61019029827767,weeks,Public Health Scotland
Scotland,SCO,2020-11,2020-11-30,rtt_median_wait_weeks,14.812802978460713,weeks,Public Health Scotland
Scotland,SCO,2020-12,2020-12-31,rtt_median_wait_weeks,14.457548902755855,weeks,Public Health Scotland
Scotland,SCO,2021-01,2021-01-31,rtt_median_wait_weeks,15.592307890103436,weeks,Public Health Scotland
Scotland,SCO,2021-02,2021-02-28,rtt_median_wait_weeks,15.880275648557415,weeks,Public Health Scotland
Scotland,SCO,2021-03,2021-03-31,rtt_median_wait_weeks,15.340912684190815,weeks,Public Health Scotland
Scotland,SCO,2021-04,2021-04-30,rtt_median_wait_weeks,13.590740070227554,weeks,Public Health Scotland
Scotland,SCO,2021-05,2021-05-31,rtt_median_wait_weeks,12.880468800768059,weeks,Public Health Scotland
Scotland,SCO,2021-06,2021-06-30,rtt_median_wait_weeks,12.371426641503563,weeks,Public Health Scotland
Scotland,SCO,2021-07,2021-07-31,rtt_median_wait_weeks,12.845173517720033,weeks,Public Health Scotland
Scotland,SCO,2021-08,2021-08-31,rtt_median_wait_weeks,13.325438721166467,weeks,Public Health Scotland
Scotland,SCO,2021-09,2021-09-30,rtt_median_wait_weeks,13.750652871868136,weeks,Public Health Scotland
Scotland,SCO,2021-10,2021-10-31,rtt_median_wait_weeks,14.156552391243023,weeks,Public Health Scotland
Scotland,SCO,2021-11,2021-11-30,rtt_median_wait_weeks,14.194256820161078,weeks,Public Health Scotland
Scotland,SCO,2021-12,2021-12-31,rtt_median_wait_weeks,14.666825917798977,weeks,Public Health Scotland
Scotland,SCO,2022-01,2022-01-31,rtt_median_wait_weeks,15.622513960641443,weeks,Public Health Scotland
Scotland,SCO,2022-02,2022-02-28,rtt_median_wait_weeks,15.721409142937281,weeks,Public Health Scotland
Scotland,SCO,2022-03,2022-03-31,rtt_median_wait_weeks,14.437230901086915,weeks,Public Health Scotland
Scotland,SCO,2022-04,2022-04-30,rtt_median_wait_weeks,14.920873681063616,weeks,Public Health Scotland
Scotland,SCO,2022-05,2022-05-31,rtt_median_wait_weeks,14.99053631674798,weeks,Public Health Scotland
Scotland,SCO,2022-06,2022-06-30,rtt_median_wait_weeks,14.912605299507792,weeks,Public Health Scotland
Scotland,SCO,2022-07,2022-07-31,rtt_median_wait_weeks,15.28868583721703,weeks,Public Health Scotland
Scotland,SCO,2022-08,2022-08-31,rtt_median_wait_weeks,15.577209228342273,weeks,Public Health Scotland
Scotland,SCO,2022-09,2022-09-30,rtt_median_wait_weeks,15.7262443595653,weeks,Public Health Scotland
Scotland,SCO,2022-10,2022-10-31,rtt_median_wait_weeks,15.89896548230657,weeks,Public Health Scotland
Scotland,SCO,2022-11,2022-11-30,rtt_median_wait_weeks,15.540847674720956,weeks,Public Health Scotland
Scotland,SCO,2022-12,2022-12-31,rtt_median_wait_weeks,16.506840534708324,weeks,Public Health Scotland
Scotland,SCO,2023-01,2023-01-31,rtt_median_wait_weeks,17.182607906431066,weeks,Public Health Scotland
Scotland,SCO,2023-02,2023-02-28,rtt_median_wait_weeks,17.140458695822332,weeks,Public Health Scotland
Scotland,SCO,2023-03,2023-03-31,rtt_median_wait_weeks,16.434505965996156,weeks,Public Health Scotland
Scotland,SCO,2023-04,2023-04-30,rtt_median_wait_weeks,16.053709004221485,weeks,Public Health Scotland
Scotland,SCO,2023-05,2023-05-31,rtt_median_wait_weeks,16.315504401839956,weeks,Public Health Scotland
Scotland,SCO,2023-06,2023-06-30,rtt_median_wait_weeks,16.061800017672137,weeks,Public Health Scotland
Scotland,SCO,2023-07,2023-07-31,rtt_median_wait_weeks,16.521382485923645,weeks,Public Health Scotland
Scotland,SCO,2023-08,2023-08-31,rtt_median_wait_weeks,16.861439325054288,weeks,Public Health Scotland
Scotland,SCO,2023-09,2023-09-30,rtt_median_wait_weeks,17.043902373804535,weeks,Public Health Scotland
Scotland,SCO,2023-10,2023-10-31,rtt_median_wait_weeks,17.252327995166585,weeks,Public Health Scotland
Scotland,SCO,2023-11,2023-11-30,rtt_median_wait_weeks,17.022828874985088,weeks,Public Health Scotland
Scotland,SCO,2023-12,2023-12-31,rtt_median_wait_weeks,18.12234759466484,weeks,Public Health Scotland
Scotland,SCO,2024-01,2024-01-31,rtt_median_wait_weeks,18.43376515921954,weeks,Public Health Scotland
Scotland,SCO,2024-02,2024-02-29,rtt_median_wait_weeks,18.015411929276024,weeks,Public Health Scotland
Scotland,SCO,2024-03,2024-03-31,rtt_median_wait_weeks,18.31562907926907,weeks,Public Health Scotland
Scotland,SCO,2024-04,2024-04-30,rtt_median_wait_weeks,17.574132980687896,weeks,Public Health Scotland
Scotland,SCO,2024-05,2024-05-31,rtt_median_wait_weeks,17.841574667488803,weeks,Public Health Scotland
Scotland,SCO,2024-06,2024-06-30,rtt_median_wait_weeks,18.119446269524776,weeks,Public Health Scotland
Scotland,SCO,2024-07,2024-07-31,rtt_median_wait_weeks,18.44117781710739,weeks,Public Health Scotland
Scotland,SCO,2024-08,2024-08-31,rtt_median_wait_weeks,18.804318258234463,weeks,Public Health Scotland
Scotland,SCO,2024-09,2024-09-30,rtt_median_wait_weeks,18.890716247214023,weeks,Public Health Scotland
Scotland,SCO,2024-10,2024-10-31,rtt_median_wait_weeks,18.72357919615544,weeks,Public Health Scotland
Scotland,SCO,2024-11,2024-11-30,rtt_median_wait_weeks,18.641578850457496,weeks,Public Health Scotland
Scotland,SCO,2024-12,2024-12-31,rtt_median_wait_weeks,19.239480239549327,weeks,Public Health Scotland
Scotland,SCO,2025-01,2025-01-31,rtt_median_wait_weeks,19.500004051698085,weeks,Public Health Scotland
Scotland,SCO,2025-02,2025-02-28,rtt_median_wait_weeks,19.28030980354894,weeks,Public Health Scotland
Scotland,SCO,2025-03,2025-03-31,rtt_median_wait_weeks,19.075486633296315,weeks,Public Health Scotland
Scotland,SCO,2025-04,2025-04-30,rtt_median_wait_weeks,18.462651586764366,weeks,Public Health Scotland
Scotland,SCO,2025-05,2025-05-31,rtt_median_wait_weeks,18.075114433831676,weeks,Public Health Scotland
Scotland,SCO,2025-06,2025-06-30,rtt_median_wait_weeks,17.69693889072705,weeks,Public Health Scotland
Scotland,SCO,2025-07,2025-07-31,rtt_median_wait_weeks,17.25679055839352,weeks,Public Health Scotland
Scotland,SCO,2025-08,2025-08-31,rtt_median_wait_weeks,17.069922021546148,weeks,Public Health Scotland
Scotland,SCO,2025-09,2025-09-30,rtt_median_wait_weeks,16.773708996427413,weeks,Public Health Scotland
Scotland,SCO,2025-10,2025-10-31,rtt_median_wait_weeks,16.32572121202302,weeks,Public Health Scotland
Scotland,SCO,2025-11,2025-11-30,rtt_median_wait_weeks,15.71125449799926,weeks,Public Health Scotland
Scotland,SCO,2025-12,2025-12-31,rtt_median_wait_weeks,15.869933418906383,weeks,Public Health Scotland
Wales,WAL,2015-01,2015-01-31,rtt_median_wait_weeks,10.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-02,2015-02-28,rtt_median_wait_weeks,10.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-03,2015-03-31,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-04,2015-04-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-05,2015-05-31,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-06,2015-06-30,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-07,2015-07-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-08,2015-08-31,rtt_median_wait_weeks,10.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-09,2015-09-30,rtt_median_wait_weeks,10.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-10,2015-10-31,rtt_median_wait_weeks,10.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-11,2015-11-30,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-12,2015-12-31,rtt_median_wait_weeks,10.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-01,2016-01-31,rtt_median_wait_weeks,10.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-02,2016-02-29,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-03,2016-03-31,rtt_median_wait_weeks,9.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-04,2016-04-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-05,2016-05-31,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-06,2016-06-30,rtt_median_wait_weeks,9.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-07,2016-07-31,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-08,2016-08-31,rtt_median_wait_weeks,10.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-09,2016-09-30,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-10,2016-10-31,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-11,2016-11-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-12,2016-12-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-01,2017-01-31,rtt_median_wait_weeks,10.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-02,2017-02-28,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-03,2017-03-31,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-04,2017-04-30,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-05,2017-05-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-06,2017-06-30,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-07,2017-07-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-08,2017-08-31,rtt_median_wait_weeks,10.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-09,2017-09-30,rtt_median_wait_weeks,10.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-10,2017-10-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-11,2017-11-30,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-12,2017-12-31,rtt_median_wait_weeks,10.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-01,2018-01-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-02,2018-02-28,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-03,2018-03-31,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-04,2018-04-30,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-05,2018-05-31,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-06,2018-06-30,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-07,2018-07-31,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-08,2018-08-31,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-09,2018-09-30,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-10,2018-10-31,rtt_median_wait_weeks,9.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-11,2018-11-30,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-12,2018-12-31,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-01,2019-01-31,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-02,2019-02-28,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-03,2019-03-31,rtt_median_wait_weeks,8.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-04,2019-04-30,rtt_median_wait_weeks,9.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-05,2019-05-31,rtt_median_wait_weeks,9.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-06,2019-06-30,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-07,2019-07-31,rtt_median_wait_weeks,9.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-08,2019-08-31,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-09,2019-09-30,rtt_median_wait_weeks,10.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-10,2019-10-31,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-11,2019-11-30,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-12,2019-12-31,rtt_median_wait_weeks,10.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-01,2020-01-31,rtt_median_wait_weeks,10.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-02,2020-02-29,rtt_median_wait_weeks,10.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-03,2020-03-31,rtt_median_wait_weeks,11.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-04,2020-04-30,rtt_median_wait_weeks,15.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-05,2020-05-31,rtt_median_wait_weeks,18.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-06,2020-06-30,rtt_median_wait_weeks,21.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-07,2020-07-31,rtt_median_wait_weeks,24.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-08,2020-08-31,rtt_median_wait_weeks,26.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-09,2020-09-30,rtt_median_wait_weeks,29.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-10,2020-10-31,rtt_median_wait_weeks,29.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-11,2020-11-30,rtt_median_wait_weeks,24.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2020-12,2020-12-31,rtt_median_wait_weeks,23.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-01,2021-01-31,rtt_median_wait_weeks,24.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-02,2021-02-28,rtt_median_wait_weeks,24.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-03,2021-03-31,rtt_median_wait_weeks,24.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-04,2021-04-30,rtt_median_wait_weeks,23.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-05,2021-05-31,rtt_median_wait_weeks,23.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-06,2021-06-30,rtt_median_wait_weeks,21.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-07,2021-07-31,rtt_median_wait_weeks,21.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-08,2021-08-31,rtt_median_wait_weeks,21.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-09,2021-09-30,rtt_median_wait_weeks,21.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-10,2021-10-31,rtt_median_wait_weeks,22.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-11,2021-11-30,rtt_median_wait_weeks,22.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2021-12,2021-12-31,rtt_median_wait_weeks,23.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-01,2022-01-31,rtt_median_wait_weeks,23.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-02,2022-02-28,rtt_median_wait_weeks,22.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-03,2022-03-31,rtt_median_wait_weeks,22.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-04,2022-04-30,rtt_median_wait_weeks,23.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-05,2022-05-31,rtt_median_wait_weeks,22.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-06,2022-06-30,rtt_median_wait_weeks,21.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-07,2022-07-31,rtt_median_wait_weeks,21.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-08,2022-08-31,rtt_median_wait_weeks,22.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-09,2022-09-30,rtt_median_wait_weeks,21.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-10,2022-10-31,rtt_median_wait_weeks,21.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-11,2022-11-30,rtt_median_wait_weeks,21.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2022-12,2022-12-31,rtt_median_wait_weeks,22.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-01,2023-01-31,rtt_median_wait_weeks,21.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-02,2023-02-28,rtt_median_wait_weeks,20.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-03,2023-03-31,rtt_median_wait_weeks,20.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-04,2023-04-30,rtt_median_wait_weeks,20.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-05,2023-05-31,rtt_median_wait_weeks,19.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-06,2023-06-30,rtt_median_wait_weeks,19.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-07,2023-07-31,rtt_median_wait_weeks,19.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-08,2023-08-31,rtt_median_wait_weeks,19.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-09,2023-09-30,rtt_median_wait_weeks,19.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-10,2023-10-31,rtt_median_wait_weeks,19.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-11,2023-11-30,rtt_median_wait_weeks,20.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2023-12,2023-12-31,rtt_median_wait_weeks,21.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-01,2024-01-31,rtt_median_wait_weeks,21.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-02,2024-02-29,rtt_median_wait_weeks,21.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-03,2024-03-31,rtt_median_wait_weeks,21.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-04,2024-04-30,rtt_median_wait_weeks,22.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-05,2024-05-31,rtt_median_wait_weeks,21.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-06,2024-06-30,rtt_median_wait_weeks,21.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-07,2024-07-31,rtt_median_wait_weeks,21.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-08,2024-08-31,rtt_median_wait_weeks,23.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-09,2024-09-30,rtt_median_wait_weeks,22.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-10,2024-10-31,rtt_median_wait_weeks,22.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-11,2024-11-30,rtt_median_wait_weeks,23.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2024-12,2024-12-31,rtt_median_wait_weeks,23.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-01,2025-01-31,rtt_median_wait_weeks,23.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-02,2025-02-28,rtt_median_wait_weeks,22.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-03,2025-03-31,rtt_median_wait_weeks,22.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-04,2025-04-30,rtt_median_wait_weeks,22.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-05,2025-05-31,rtt_median_wait_weeks,21.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-06,2025-06-30,rtt_median_wait_weeks,21.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-07,2025-07-31,rtt_median_wait_weeks,21.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-08,2025-08-31,rtt_median_wait_weeks,21.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-09,2025-09-30,rtt_median_wait_weeks,20.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-10,2025-10-31,rtt_median_wait_weeks,19.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-11,2025-11-30,rtt_median_wait_weeks,19.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2025-12,2025-12-31,rtt_median_wait_weeks,19.0,weeks,StatsWales (Welsh Government)
England,ENG,2015-10,2015-10-31,rtt_waiting_list_per_1000,60.71794180906687,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2015-11,2015-11-30,rtt_waiting_list_per_1000,60.574205441488864,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2015-12,2015-12-31,rtt_waiting_list_per_1000,60.38086013973408,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-01,2016-01-31,rtt_waiting_list_per_1000,59.7705143482883,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-02,2016-02-29,rtt_waiting_list_per_1000,60.778761300116045,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-03,2016-03-31,rtt_waiting_list_per_1000,63.64251182250716,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-04,2016-04-30,rtt_waiting_list_per_1000,65.44473177086074,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-05,2016-05-31,rtt_waiting_list_per_1000,66.44561740760382,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-06,2016-06-30,rtt_waiting_list_per_1000,65.90019279410814,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-08,2016-08-31,rtt_waiting_list_per_1000,67.03490243653017,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-09,2016-09-30,rtt_waiting_list_per_1000,67.2268754053471,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-10,2016-10-31,rtt_waiting_list_per_1000,68.25002585503664,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-11,2016-11-30,rtt_waiting_list_per_1000,67.63867496762559,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2016-12,2016-12-31,rtt_waiting_list_per_1000,66.38667262661887,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2017-01,2017-01-31,rtt_waiting_list_per_1000,65.28812495923196,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2017-02,2017-02-28,rtt_waiting_list_per_1000,66.16103748272101,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2017-03,2017-03-31,rtt_waiting_list_per_1000,67.45932203548293,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2017-04,2017-04-30,rtt_waiting_list_per_1000,68.288113380569,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
England,ENG,2017-05,2017-05-31,rtt_waiting_list_per_1000,68.81587746811607,"per 1,000 people","NHS England / ONS/NRS/NISRA mid-year population estimates (via Nomis, NM_2002_1)"
